Observer	STREET	TB_number (in the street)	DATE	Real name of the street	TB_tree	TB_soil/grill	TB_taxa
CESCO	RBER	76	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	77	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	78	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	98	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	101	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	102	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	103	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	105	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	107	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	109	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	111	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	112	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	113	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	117	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	128	02/07/2009	rue de Bercy	Tilia sp.	grill	Tilia
CESCO	RBER	63	02/07/2009	rue de Bercy	Tilia sp.	grill	Torilis nodosa
CESCO	RBER	64	02/07/2009	rue de Bercy	Tilia sp.	grill	Torilis nodosa
CESCO	RBER	65	02/07/2009	rue de Bercy	Tilia sp.	grill	Torilis nodosa
CESCO	RBER	67	02/07/2009	rue de Bercy	Tilia sp.	grill	Torilis nodosa
CESCO	RBER	104	02/07/2009	rue de Bercy	Tilia sp.	grill	Torilis nodosa
CESCO	RBER	45	02/07/2009	rue de Bercy	Tilia sp.	grill	Veronica arvensis
CESCO	TERR	18	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Acer pseudoplatanus
CESCO	TERR	4	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	5	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	13	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	24	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	26	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	34	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	36	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	23	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Barbarea
CESCO	TERR	6	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Brassicaceae
CESCO	TERR	10	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Brassicaceae
CESCO	TERR	12	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Brassicaceae
CESCO	TERR	13	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Brassicaceae
CESCO	TERR	14	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Brassicaceae
CESCO	TERR	22	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Brassicaceae
CESCO	TERR	4	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus hordeaceus
CESCO	TERR	7	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus hordeaceus
CESCO	TERR	1	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	10	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	28	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Bromus sterilis
CESCO	TERR	29	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	30	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Bromus sterilis
CESCO	TERR	32	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	33	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	35	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	36	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	37	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Bromus sterilis
CESCO	TERR	38	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	41	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	42	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	44	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Bromus sterilis
CESCO	TERR	45	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	21	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Buddleja davidii
CESCO	TERR	22	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Buddleja davidii
CESCO	TERR	35	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Buddleja davidii
CESCO	TERR	40	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Buddleja davidii
CESCO	TERR	41	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Buddleja davidii
CESCO	TERR	42	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Buddleja davidii
CESCO	TERR	1	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	2	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	3	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	5	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	7	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	8	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	9	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	10	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	11	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	12	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	25	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	29	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	33	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	41	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	17	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Chaenorrhinum minus
CESCO	TERR	2	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	3	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	24	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	33	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	1	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Cirsium arvense
CESCO	TERR	3	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Cirsium arvense
CESCO	TERR	5	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Cirsium arvense
CESCO	TERR	26	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Cirsium arvense
CESCO	TERR	32	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Cirsium arvense
CESCO	TERR	34	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Cirsium arvense
CESCO	TERR	41	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Cirsium arvense
CESCO	TERR	43	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Cirsium arvense
CESCO	TERR	45	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Cirsium arvense
CESCO	TERR	3	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	5	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	11	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	12	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	13	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	14	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	16	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	24	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	27	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Convolvulus arvensis
CESCO	TERR	28	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Convolvulus arvensis
CESCO	TERR	34	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	38	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	39	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	40	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Convolvulus arvensis
CESCO	TERR	41	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Convolvulus arvensis
CESCO	TERR	2	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Crataegus monogyna
CESCO	TERR	2	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Elytrigia repens
CESCO	TERR	43	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Elytrigia repens
CESCO	TERR	34	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Epilobium tetragonum
CESCO	TERR	1	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	2	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	3	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	4	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	5	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	6	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	7	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	8	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	10	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	11	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	12	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	13	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	14	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	16	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	17	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	18	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	19	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	20	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	21	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	22	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	23	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	24	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	25	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	26	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	27	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	28	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	29	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	31	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	32	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	33	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	34	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	35	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	36	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	38	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	40	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	42	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	44	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Erigeron sumatrensis
CESCO	TERR	45	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Erigeron sumatrensis
CESCO	TERR	4	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Fallopia convolvulus
CESCO	TERR	10	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Fallopia convolvulus
CESCO	TERR	24	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Fallopia convolvulus
CESCO	TERR	29	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Fallopia convolvulus
CESCO	TERR	30	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Galium aparine
CESCO	TERR	37	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Galium aparine
CESCO	TERR	44	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Galium aparine
CESCO	TERR	24	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Geum urbanum
CESCO	TERR	39	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Geum urbanum
CESCO	TERR	39	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Glechoma hederacea
CESCO	TERR	36	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Heracleum sphondylium
CESCO	TERR	2	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	3	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	4	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	7	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	8	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	9	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	10	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	11	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	12	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	13	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	14	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	15	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Hordeum murinum
CESCO	TERR	16	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	17	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Hordeum murinum
CESCO	TERR	19	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Hordeum murinum
CESCO	TERR	24	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	25	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	26	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	30	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Hordeum murinum
CESCO	TERR	31	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	32	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	33	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	34	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	35	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	37	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Hordeum murinum
CESCO	TERR	39	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	40	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Hordeum murinum
CESCO	TERR	41	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hordeum murinum
CESCO	TERR	26	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hypericum perforatum
CESCO	TERR	34	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hypericum perforatum
CESCO	TERR	41	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Hypochaeris radicata
CESCO	TERR	45	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Kickxia elatine
CESCO	TERR	1	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	2	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	3	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	4	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	5	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	6	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	8	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	10	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	12	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	13	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	14	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	15	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	17	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	18	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	19	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	20	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	22	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	23	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	24	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	25	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	28	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	29	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	30	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	31	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	32	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	33	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	35	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	37	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	38	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	39	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	40	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Lactuca serriola
CESCO	TERR	41	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	42	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lactuca serriola
CESCO	TERR	6	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lepidium ruderale
CESCO	TERR	7	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lepidium ruderale
CESCO	TERR	11	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lepidium ruderale
CESCO	TERR	12	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lepidium ruderale
CESCO	TERR	29	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lepidium ruderale
CESCO	TERR	31	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Lolium perenne
CESCO	TERR	31	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Matricaria perforata
CESCO	TERR	32	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Matricaria perforata
CESCO	TERR	35	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Matricaria perforata
CESCO	TERR	36	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Matricaria perforata
CESCO	TERR	40	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Matricaria perforata
CESCO	TERR	1	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Matricaria recutita
CESCO	TERR	25	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Medicago lupulina
CESCO	TERR	29	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Medicago lupulina
CESCO	TERR	34	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Medicago lupulina
CESCO	TERR	35	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Medicago lupulina
CESCO	TERR	42	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Medicago lupulina
CESCO	TERR	6	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Papaver rhoeas
CESCO	TERR	29	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Papaver rhoeas
CESCO	TERR	34	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Papaver rhoeas
CESCO	TERR	20	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Parietaria judaica
CESCO	TERR	23	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Parietaria judaica
CESCO	TERR	1	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Pastinaca sativa
CESCO	TERR	30	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	grill	Pastinaca sativa
CESCO	TERR	32	09/07/2009	avenue des Terroirs de France	Platanus x acerifolia	soil	Pastinaca sativa
